platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source
douyin,"Obsidian+AI v2.0已经更新,具体内容如下: #vibecoding大赏 先一句话总结，这次的改动进化成了：关窗口自动存经验，开窗口自动变聪明。v1.0是每周触发,而且思考的深度不够，v1.0 做了个周扫描系统，周日跑一次，聊胜于无，—但关窗口到扫描之间有七天真空期，而且只会数数：""这周犯了六个错。"" 现在 v2.0 做了三件事： 一，实时进化。 不靠每周日了。你关窗口，它立刻收割刚才的经验；你开新窗口，它立刻把漏掉的补上。上一个窗口的教训，下一个窗口秒级生效。 二，找根因。 不是""你犯了六个错""——是""这四个错看着不一样，根上都是你 Windows 上跑 R 语言的颜色渲染 bug，一条规则全防住。"" 三，不堆屎山。 发现新规则先检查有没有旧的能用，能合并就合并，能强化就强化，不重复造轮子。 装好之后你什么都不用管，正常聊天，正常关窗口。它自己收、自己想、自己进化。 #AI #vebcoding #skills #Obsidian",https://www.douyin.com/video/7651111552862473535,,流浪z诗人,2026-06-14,1776,,,,1776.0,1776.0,真案例,3D建模/渲染、设计系统/视觉,,设计/创作者、运营/营销,平台大赛,有结果,强,,平台活动内容,content_marketing,内容和营销创作,3D建模/渲染,,表达创意,设计/创作者、运营/营销,0.62,"01:10 1776 Obsidian+AI v2.0已经更新,具体内容如下: #vibecoding大赏 先一句话总结，这次的改动进化成了：关窗口自动存经验，开窗口自动变聪明。v1.0是每周触发,而且思考的深度不够，v1.0 做了个周扫描系统，周日跑一次，聊胜于无，—但关窗口到扫描之间有七天真空期，而且只会数数：""这周犯了六个错。"" 现在 v2.0 做了三件事： 一，实时进化。 不靠每周日了。你关窗口，它立刻收割刚才的经验；你开新窗口，它立刻把漏掉的补上。上一个窗口的教训，下一个窗口秒级生效。 二，找根因。 不是""你犯了六个错""——是""这四个错看着不一样，根上都是你 Windows 上跑 R 语言的颜色渲染 bug，一条规则全防住。"" 三，不堆屎山。 发现新规则先检查有没有旧的能用，能合并就合并，能强化就强化",csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,night dancer+极度舒适的 3D 视效 vibe coding了一个全频段感知的 3D 音频可视化引擎 和这首歌莫名搭配啊#vibecoding大赏 #nightdancer #ai,https://www.douyin.com/video/7651261546458336563,,Ai-ajin,2026-06-15,133,,,,133.0,133.0,真案例,3D建模/渲染、设计系统/视觉,,设计/创作者,几小时上线、平台大赛,有结果,强,,平台活动内容,creative_game_visual,创意可视化/小游戏,3D建模/渲染、可视化,,表达创意,设计/创作者,0.95,03:30 133 night dancer+极度舒适的 3D 视效 vibe coding了一个全频段感知的 3D 音频可视化引擎 和这首歌莫名搭配啊#vibecoding大赏 #nightdancer #ai @Ai-ajin 18小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,手搓App跑出10万赞，Vibe Coding在抖音彻底爆了 #vibecoding大赏 #ai新星计划 #胡彦斌你要的token全拿走 #TRAEAI创造力大赛,https://www.douyin.com/video/7649964581602725158,,产品君,2026-06-11,3537,,,,3537.0,884.25,真案例,App/软件、运营工具,Trae,创业者/独立开发者,平台大赛,有结果、只有噱头,强,,信息密度低、平台活动内容,product_build,做产品/工具,App/软件,Trae,,创业者/独立开发者,0.78,合集 02:04 3537 手搓App跑出10万赞，Vibe Coding在抖音彻底爆了 #vibecoding大赏 #ai新星计划 #胡彦斌你要的token全拿走 #TRAEAI创造力大赛 @产品君 4天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,「VibeCoding大赏」 用 Codex 从 0 到 1 做 Vibe video（全流程实操） #vibecoding大赏 #ai新星计划 @抖音科技 #青年创作者成长计划 #,https://www.douyin.com/video/7651059875786575140,,陈与小金,2026-06-15,155,,,,155.0,155.0,教程,自动化流程、运营工具,Codex,,平台大赛、几小时上线,,中,,平台活动内容,dev_productivity,开发提效/编程技巧,,Codex,,,0.7,08:30 155 「VibeCoding大赏」 用 Codex 从 0 到 1 做 Vibe video（全流程实操） #vibecoding大赏 #ai新星计划 @抖音科技 #青年创作者成长计划 #抖音精选 @陈与小金 23小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,智谱ZCode升级：适配GLM5.2，紧跟Codex #vibecoding大赏 智谱 ZCode 3.0 上手体验来了。 它的界面和交互很像 Codex APP，也支持模型配置、技能、插件、Goal 模式和手机端控制。 整体体验比之前顺畅很多，但插件生态和细节还需要继续优化。 如果你关注 AI 编程工具，这个工具值得看一下。 #AI编程 #ZCode #智谱AI #AI工具,https://www.douyin.com/video/7651468841863662874,,AI随风,2026-06-15,158,,,,158.0,158.0,工具测评,App/软件、插件,Codex,,几小时上线、平台大赛,,弱,,平台活动内容,dev_productivity,开发提效/编程技巧,App/软件,Codex,,,0.66,合集 08:22 158 智谱ZCode升级：适配GLM5.2，紧跟Codex #vibecoding大赏 智谱 ZCode 3.0 上手体验来了。 它的界面和交互很像 Codex APP，也支持模型配置、技能、插件、Goal 模式和手机端控制。 整体体验比之前顺畅很多，但插件生态和细节还需要继续优化。 如果你关注 AI 编程工具，这个工具值得看一下。 #AI编程 #ZCode #智谱AI #AI工具 @AI随风 4小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,codex生成6种风格教程，你做的视频有了风格就好看了 #codex #codex剪辑 #ai新星计划 #vibecoding #vibecoding大赏 @抖音科技,https://www.douyin.com/video/7650090609654790522,,远方的AI船长,2026-06-12,3979,,,,3979.0,1326.33,教程,内容/创作、运营工具,Codex,设计/创作者,平台大赛,可复刻,中,,平台活动内容,dev_productivity,开发提效/编程技巧,课程/内容,Codex,学习入门,设计/创作者,0.7,03:21 3979 codex生成6种风格教程，你做的视频有了风格就好看了 #codex #codex剪辑 #ai新星计划 #vibecoding #vibecoding大赏 @抖音科技 @远方的AI船长 3天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,「VibeCoding大赏」我把家里的冰箱搬进了手机！ 因为总忘记冰箱里有什么，我做了一款App，花了几千块上线苹果商店，却没赚到钱。 去年 Vibe Coding 刚火的时候，我花了两个月时间，从0开始学习 Figma、研究产品设计、和 AI 一起写代码，做出了这款《我家冰箱》。 灵感来自一个特别普通的生活问题： -牛奶什么时候过期？ -鸡蛋还剩几个？ -番茄是不是已经买过了？ 很多时候不是没买，而是忘了。 等想起来的时候，就过期了。 于是我做了一个能管理家庭食材库存的 App： ✅ 记录食材和保质期 ✅ 临期/过期自动提醒 ✅ 冷藏/冷冻/常温分区管理 ✅ 家庭成员共享库存 ✅ 周报/月报统计 从想法、原型设计、功能开发，到最终上架，这是我第一次完整做出一个真正可用的产品。尽管它还不成熟，还很粗糙。 AI 虽没有替我完成一切，但它让一个普通人，也拥有了把想法变成产品的能力。 如果重新开始做，我会加入语音录入和 AI 食谱功能。 如果你是用户，你觉得《我家冰箱》最应该增加什么功能？ #vibecoding大赏 #ai新星计划 @抖音科技,https://www.douyin.com/video/7651226150269766912,,流浪诗人,2026-06-15,21,,,,21.0,21.0,真案例,App/软件、求职/学习工具、运营工具,,创业者/独立开发者、开发者、设计/创作者、零基础用户,平台大赛、完整流程、不会代码、变现,有结果,强,赚、用户,平台活动内容,product_build,做产品/工具,App/软件,,快速原型,创业者/独立开发者、开发者、设计/创作者、零基础用户,0.87,09:26 21 「VibeCoding大赏」我把家里的冰箱搬进了手机！ 因为总忘记冰箱里有什么，我做了一款App，花了几千块上线苹果商店，却没赚到钱。 去年 Vibe Coding 刚火的时候，我花了两个月时间，从0开始学习 Figma、研究产品设计、和 AI 一起写代码，做出了这款《我家冰箱》。 灵感来自一个特别普通的生活问题： -牛奶什么时候过期？ -鸡蛋还剩几个？ -番茄是不是已经买过了？ 很多时候不是没买，而是忘了。 等想起来的时候，就过期了。 于是我做了一个能管理家庭食材库存的 App： ✅ 记录食材和保质期 ✅ 临期/过期自动提醒 ✅ 冷藏/冷冻/常温分区管理 ✅ 家庭成员共享库存 ✅ 周报/月报统计 从想法、原型设计、功能开发，到最终上架，这是我第一次完整做出一个真正可用的产品。尽管它还不成熟，,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,vibecoding大赏 做了一个通过摄像头捕捉动作进行交互的悬浮相册网站ᔦ ° ꒳ ° ᔨ ̖́-#夏鸣星#vibecoding大赏#ai新星计划并@抖音科技,https://www.douyin.com/video/7650834230369034842,,大小姐到ξ( ✿＞◡❛),2026-06-14,673,,,,673.0,673.0,真案例,网站、运营工具,,,平台大赛、几小时上线,有结果,强,,平台活动内容,product_build,做产品/工具,网站,,,,0.95,00:47 673 vibecoding大赏 做了一个通过摄像头捕捉动作进行交互的悬浮相册网站ᔦ ° ꒳ ° ᔨ ̖́-#夏鸣星#vibecoding大赏#ai新星计划并@抖音科技 @大小姐到ξ( ✿＞◡❛) 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,我收到 VibeCoding 大赏邀请了 接下来我会用 Codex / Claude，把真实重复工作做成 AI Skill、AI 工作流和小应用。 不是讲概念，是做能交付、能复用、能提效的系统。 #VibeCoding #Ai应用 #Ai工作流 #Ai #Ai工具,https://www.douyin.com/video/7651460770606424966,,泰戈,2026-06-15,9,,,,9.0,9.0,真案例,App/软件、自动化流程,Claude、Codex,,效率提升、几小时上线,可复刻,强,,,product_build,做产品/工具,AI Agent/工作流、App/软件,Claude、Codex,工作提效,,0.62,01:00 9 我收到 VibeCoding 大赏邀请了 接下来我会用 Codex / Claude，把真实重复工作做成 AI Skill、AI 工作流和小应用。 不是讲概念，是做能交付、能复用、能提效的系统。 #VibeCoding #Ai应用 #Ai工作流 #Ai #Ai工具 @泰戈 5小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,5分钟 3个步骤 用上codex 不需要gpt账号，接入任何大模型。#医学科研 #codex #ai编程 #vibecoding,https://www.douyin.com/video/7650951530081766706,,小紫薯Purple_potato,2026-06-14,3628,,,,3628.0,3628.0,工具测评,运营工具,Codex,运营/营销,几小时上线,可复刻,弱,,,dev_productivity,开发提效/编程技巧,,Codex,获客/增长,运营/营销,0.7,合集 07:20 3628 5分钟 3个步骤 用上codex 不需要gpt账号，接入任何大模型。#医学科研 #codex #ai编程 #vibecoding @小紫薯Purple_potato 1天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,零基础 Codex 上手速通教程【基础篇】 #vibecoding大赏 #ai新星计划 #Codex #Agent #智能体,https://www.douyin.com/video/7650566566278483235,,林粒粒呀,2026-06-13,1.5万,,,,15000.0,7500.0,教程,AI agent,Codex,零基础用户,平台大赛、几小时上线,可复刻,中,,平台活动内容,learning_tutorial,教程/课程/方法论,AI Agent/工作流、课程/内容,Codex,学习入门,零基础用户,0.7,合集 16:26 1.5万 零基础 Codex 上手速通教程【基础篇】 #vibecoding大赏 #ai新星计划 #Codex #Agent #智能体 @林粒粒呀 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,3天vibe coding，做了一个2小时卖50W的工具！ #企业AI转型 #创业者 #AI转型 #老板 #vibecoding,https://www.douyin.com/video/7651208385744327011,,创业者可乐,2026-06-15,46,,,,46.0,46.0,真案例,,,创业者/独立开发者,几小时上线,,弱,,,product_build,做产品/工具,,,快速原型,创业者/独立开发者,0.78,02:45 46 3天vibe coding，做了一个2小时卖50W的工具！ #企业AI转型 #创业者 #AI转型 #老板 #vibecoding @创业者可乐 21小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,Vibe Coding全流程分享：从需求洞察到产品开发 分享Vibe Coding从需求洞察到产品开发的完整流程～ #vibecoding大赏 #ai新星计划 @抖音科技 #知识避坑,https://www.douyin.com/video/7650032997295384675,,Raylin的AI日记,2026-06-11,103,,,,103.0,25.75,失败复盘,自动化流程、运营工具,,创业者/独立开发者,平台大赛、失败复盘、完整流程,有结果,中,,平台活动内容,product_build,做产品/工具,,,,创业者/独立开发者,0.95,合集 06:10 103 Vibe Coding全流程分享：从需求洞察到产品开发 分享Vibe Coding从需求洞察到产品开发的完整流程～ #vibecoding大赏 #ai新星计划 @抖音科技 #知识避坑 @Raylin的AI日记 4天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,普通人AI编程到底怎么玩？这本VibeCoding氛围编程实战书是你的避坑指南#氛围编程 #编程 #AI编程#计算机#程序员,https://www.douyin.com/video/7651288821590692846,,Ir.打鐵铺子,2026-06-15,0,,,,0.0,0.0,失败复盘,,,开发者、零基础用户,失败复盘、不会代码、几小时上线、完整流程,可复刻,中,,,dev_productivity,开发提效/编程技巧,,,,开发者、零基础用户,0.95,01:02 0 普通人AI编程到底怎么玩？这本VibeCoding氛围编程实战书是你的避坑指南#氛围编程 #编程 #AI编程#计算机#程序员 @Ir.打鐵铺子 16小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,歌手胡彦斌手搓代码，APP进入地摊时代？ 未来最贵的能力，是你想解决什么问题的脑洞！#胡彦斌 #氛围编程 #程序员 #AI #互联网 @抖音小助手 @创作灵感小助手,https://www.douyin.com/video/7647825479533186347,,略大参考,2026-06-08,461,,,,461.0,65.86,真案例,App/软件、运营工具,,开发者,,只有噱头,中,,信息密度低,dev_productivity,开发提效/编程技巧,App/软件,,,开发者,0.82,03:52 461 歌手胡彦斌手搓代码，APP进入地摊时代？ 未来最贵的能力，是你想解决什么问题的脑洞！#胡彦斌 #氛围编程 #程序员 #AI #互联网 @抖音小助手 @创作灵感小助手 @略大参考 1周前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,零编程基础，如何用 AI 把自己的创意开发出来#vibecoding #AI编程 #AI编程学习 #氛围编程,https://www.douyin.com/video/7650511103696375049,,豫见书坊,2026-06-13,0,,,,0.0,0.0,教程,求职/学习工具,,,几小时上线,,中,,,dev_productivity,开发提效/编程技巧,,,表达创意,,0.95,00:58 0 零编程基础，如何用 AI 把自己的创意开发出来#vibecoding #AI编程 #AI编程学习 #氛围编程 @豫见书坊 2天前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
douyin,被AI编程坑惨？这本Vibe Coding氛围编程实战书是你的避坑指南6.14-501- 40754 #氛围编程 #编程 #AI编程 #程序员 #计算机,https://www.douyin.com/video/7651186718464314676,,雯琪拉读书,2026-06-15,0,,,,0.0,0.0,失败复盘,,,开发者,几小时上线、失败复盘、完整流程,可复刻,中,,,dev_productivity,开发提效/编程技巧,,,快速原型,开发者,0.95,01:21 0 被AI编程坑惨？这本Vibe Coding氛围编程实战书是你的避坑指南6.14-501- 40754 #氛围编程 #编程 #AI编程 #程序员 #计算机 @雯琪拉读书 22小时前,csv:data\radar_cover_backfill_xhs_2026-05-16_2026-06-15.csv
